stop_id,stop_code,stop_name,stop_lat,stop_lon
4421,U01501,Haider Pur Dispensary,28.72278,77.15163
4422,U01559A,Shalimar Bagh BH-Block,28.71555,77.1568
4423,U99780A,Haider Pur,28.72411,77.14686
4424,U00363BAP,Bakkarwala Crossing,28.64391,77.01636
4425,U01479YDN,Yadave Nagar,28.75054,77.142356
4426,U01479YN,Yadave Nagar,28.750594,77.142342
4427,U00882RHH,DSIDC Xing,28.83906,77.10426
4428,U00882RH,A-7 Raja Harish Chander Hospital,28.83843,77.1022
4429,U00134PK,Qutab Garh,28.80133,76.9621
4430,U00348BAJ,Bajitpur Village,28.80835,77.00315
4431,U00348NAG,Nangal Thakran,28.80896,77.00791
4432,U00348BJ,Bajitpur Village,28.8084,77.00313
4433,U00348NG,Nangal Thakran,28.80888,77.0079
4434,U00315HV,Harewali Basti,28.834133,77.006233
4435,U00227NP,Nizampur Village,28.71768,76.96146
4436,U00227SW,Swada Village,28.71026,76.98063
4437,U00315H,Heraweli Village,28.83136,77.00758
4438,U00060KV,Kair Village,28.626546,76.917358
4439,U00060K,Kair Village,28.62654,76.917296
4440,U01211EXT,Rajauri Garden Extn.,28.639112,77.11536
4441,U01211F,Rajauri Garden Extn.F-Blk,28.642273,77.123776
4442,U01211E,Rajauri Garden Extn.,28.63923,77.115306
4443,U01211FB,Rajauri Garden Extn.F-Blk,28.642373,77.123685
4444,U02237BJP,Budh Jyanti park,28.618442,77.17647
4445,U02237RRN,R.Blk Rajender Nagar,28.627697,77.185775
4446,U02237RRS,Ravinder Rang Shala,28.64031,77.19483
4447,U02237BP,Budh Jyanti park,28.618416,77.176325
4448,U02237RN,R.Blk Rajender Nagar,28.627748,77.185537
4449,U02237RS,Ravinder Rang Shala,28.640375,77.194611
4450,U00938J5A,Janak Puri A5-Block,28.61551,77.097003
4451,U02997G,Gr.Kailash-1 M-Blk Mkt,28.548699,77.235663
4452,U02997GK,Gr.Kailash-1 R-Blk,28.548867,77.242571
4453,U02997M,Gr.Kailash-1 M-Blk Mkt,28.548781,77.235704
4454,U02997R,Gr.Kailash-1 R-Blk,28.548946,77.242522
4455,U00587RHT,Rohini Sector-22 Terminal,28.721753,77.064199
4456,U00587RT,Rohini Sector-22 Terminal,28.721723,77.064251
4457,U99916AC,Sec 5/11 Xing,28.596253,77.050727
4458,U01920MPV1,Mukund Pur Village,28.739726,77.182428
4459,U03342PX,Pusta xing,28.6126,77.282
4460,U00817AT,ATLAS,28.491536,77.081897
4461,U99649,Kailash Nagar Pusta,28.662417,77.258329
4462,U99652,Shamshaan Ghat,28.65561,77.26398
4463,U00817ATL,ATLAS,28.490889,77.08208
4464,U03302BPE,Babar Pur Terminal,28.689297,77.27867
4465,U03302WGP,West Gorakhpur DDA Flats,28.685938,77.281588
4466,U03302BE,Babar Pur Terminal,28.689217,77.278623
4467,U03302WG,West Gorakhpur DDA Flats,28.685922,77.28153
4468,U01367VK,C-9 Vasant Kunj,28.537884,77.145037
4469,U00363BP,Bakkarwala More,28.64423,77.01655
4470,U01528WD,Wazirpur Depot,28.692802,77.153619
4471,U01822KP,Kewal Park,28.713665,77.180193
4472,U03817ND,Noida Sector-37,28.561433,77.336633
4473,U03720MF,Express High Way,28.5538,77.3218
4474,U99741A,Jasola Village,28.548499,77.295155
4475,U03805BG,Botanical Garden Metro Station,28.5638,77.33566
4476,U99741,Jasola Village,28.548523,77.295003
4477,U02078,Lado Sarai Xing,28.52285,77.1919
4478,U03287Z,Okhla X-ing,28.505018,77.277423
4479,U01819CP,Chhatarpur Metro Station,28.50635,77.17533
4480,U01823CP,Chhatarpur Metro Station,28.50681,77.17553
4481,U99962NST,Noida Sect-32 Terminal,28.576308,77.35644
4482,U99962NT,Noida Sect-32 Terminal,28.576135,77.356326
4483,U77998IG,IGNOU,28.502668,77.198313
4484,U77998NB,Neb Sarai,28.50535,77.198787
4485,U77998IGN,IGNOU,28.502804,77.198259
4486,U77998NBS,Neb Sarai,28.505237,77.19861
4487,U03332OPB,B-Block Okhla Ph-I,28.529578,77.280062
4488,U03332OB,B-Block Okhla Ph-I,28.529508,77.280128
4489,U01630PC,CPWD Colony,28.557176,77.16341
4490,U00493S,Ghogha Village,28.83078,77.0495
4491,U03115,DDA Flat Kalkaji Alakhnanda,28.5281,77.2562
4492,U03108,Kalkaji Ext DDA Flat alaknanda,28.528831,77.255746
4493,U99775A,Shalimar Bagh Xing,28.70882,77.1746
4494,U01920MPV,Mukund Pur Village,28.739241,77.182113
4495,U01822KWP,Kewal Park,28.71375,77.179922
4496,U01213AB,Army Base Work Shop 505,28.604474,77.128608
4497,U01213ABW,Army Base Work Shop 505,28.604627,77.128718
4498,U01403BT,Bakoli Temple,28.804364,77.142358
4499,U01965BN,Shri Nagar Colony,28.68026,77.18555
4500,U00747RSX,Sector 24 Pocket 5,28.725806,77.082299
4501,U00140JT,Jat Khor,28.78806,76.9625
4502,U01046BG5,BG-5 Paschim Vihar,28.662584,77.109871
4503,U99949RB,Rani Bagh,28.68391,77.12878
4504,U03738VSC,Vasundhra Enclave- Dr Appt,28.600809,77.323949
4505,U00633A,Dwarka Sec 8 SPG complex,28.56275,77.07115
4506,U01157MN,Police Colony Mehram Nagar,28.56378,77.1237
4507,U00745MP,C-Blk Mangol Puri,28.69235,77.090567
4508,U00915KR,Khyala Resettlement Colony,28.66042383,77.10428774
4509,U01179SE,Shivaji Encl.(Raghubir Nagar),28.65847,77.119221
4510,U01196SE,Shivaji Encl.(Raghubir Nagar),28.658403,77.119369
4511,U03944VE,Vishal Enclave,28.653043,77.118827
4512,U03354GKP,Gokalpuri Xing,28.701727,77.282678
4513,U00915KV,Khiyala Village,28.657589,77.101684
4514,U00915AK,Khiyala Village,28.657534,77.101729
4515,U99879,Delhi Univercity Gate No 1,28.688133,77.214783
4516,U99880,Shri Ram Institute,28.68123,77.212362
4517,U01569,P S Shalimar Bagh,28.717567,77.15805
4518,U99776,AE Block Shalimar Bagh,28.70823,77.16633
4519,U99777,BJ-BLK Shalimar Bagh,28.71266,77.15876
4520,U99777A,Shalimar Bagh BJ-Block,28.7127,77.15886
4521,U03874N,Noida Sec-35-51,28.583095,77.365733
4522,U03883SB,Sector-71 Noida,28.594647,77.372271
4523,U03882P,Noida Sec-60-71 Sai Mandir,28.602328,77.3725
4525,U02523SST,Shivaji Stadium Terminal,28.63275,77.21645
4526,U02792CS,Central School,28.562723,77.23282
4527,U02793PV,Pushpa Bhawan,28.527009,77.231168
4528,U99990,Moolchand Hospital,28.565077,77.233627
4529,U00392BM,Bamnoli Crossing,28.53923,77.02993
4530,U00388MB,Bamnoli Crossing,28.53916,77.02968
4531,U01369CD,COD,28.606793,77.129507
4532,U99636BJ,Nangal Thakran Crossing,28.78508,77.02398
4533,U99740,Tilak Bridge,28.62338,77.24056
4534,U00609HLF,LIG FLATS Hastal,28.635972,77.06134
4535,U00387KV,Kakrola Village,28.610936,77.022715
4536,U99603NP,NASIRPUR (NCERT STAFF QTRS),28.600306,77.087974
4537,U00067B,Surehra X-Ing,28.6041,76.93211
4538,U03862ND,Noida Sector-24,28.587375,77.350885
4539,U99603NSP,NASIRPUR (NCERT STAFF QTRS),28.600251,77.087978
4540,U03614DS,Swami Dayanand Hospital,28.67815,77.30386
4541,U99930ASTL,Shekhawati Line,28.57738,77.108652
4542,U03857ND,Noida Sector-24&33,28.587917,77.351208
4543,U03041LN,Lajpat Nagar Crossing,28.56423,77.25006
4544,U01458IP,Inder Puri Krishi Kunj,28.637618,77.145711
4545,U01456IP,Inder Puri Krishi Kunj,28.6376,77.146
4546,U02306BM,P S Mandir Marg,28.63766,77.20296
4547,NS0265,Delhi Public School,28.59888,77.24083
4548,NS0271,National Stadium,28.61041,77.24015
4549,NS0375,DDA Flats Kalkaji Terminal,28.52823,77.256
4550,NS0376,D D A Flats Kalkaji Extn,28.526158,77.256822
4551,NS0153,Kailash Nagar Pusta,28.66263,77.25816
4552,NS0348,Mandir Marg - Valmiki Mandir,28.63985,77.2043
4553,NS0154,Kailash Nagar Pusta,28.66238,77.25816
4554,NS0394,NDPO,28.625638,77.206394
4555,NS0253,COD / Asha Pul School,28.613216,77.136948
4556,NS0323,Ashok Vihar Water Tank,28.68906,77.17508
4557,NS0252,Cod Ring Road,28.61295,77.1367
4558,NS0136,Virender Nagar,28.62318,77.0962
4559,NS0220,Zaffar Pur Village,28.595322,76.915399
4560,NS0223,Bahadur Ghar Stand,28.61355,76.979883
4561,NS0360,Desu Office Mitraon,28.60828,76.95125
4562,NS0377,Janak Puri C4-Block,28.621812,77.091542
4563,NS0135,Virender Nagar,28.62356,77.09768
4564,NS0221,Zafer Pur Village,28.595314,76.91546
4565,NS0378,Khaira More Gopal Nagar-Ghumman Hrea Crossing,28.61133,76.97568
4566,NS0199,G-Block Pushpanjali,28.54181,77.07696
4567,NS0209,Bamroli Village Xing,28.54336,77.01276
4568,NS0315,St Stephens College,28.68555,77.20985
4569,NS0361,Mori Gate,28.666621,77.218577
4570,NS0158,Govt. Model School,28.621686,77.294459
4571,NS0314,Hindu college,28.683321,77.213197
4572,NS0362,Tees Hazari,28.66676,77.21896
4573,NS0381,Malcha marg xing,28.601812,77.180194
4574,NS0391,Ridge Road,28.633332,77.188983
4575,NS0392,Ridge Road,28.633269,77.189199
4576,NS0393,Malcha marg xing,28.601706,77.180275
4577,NS0341,Lakhi Ram Park,28.7133,77.06053
4578,NS0343,Indra Enclave,28.70063,77.05073
4579,NS0344,Surat Vihar,28.7053,77.04263
4580,SN0379,Sector-21 Xing,28.70938,77.06613
4581,NS0340,Aman Vihar,28.70668,77.07015
4582,NS0342,Surat Vihar,28.7111,77.03996
4583,NS0345,Chanchal Nursingh Home,28.70373,77.04388
4584,SN0380,Sector-21 Xing,28.7091,77.06658
4585,NS0236,Road no-44 xing,28.686337,77.135984
4586,NS0235,Rajdhani Enclave,28.6863,77.135983
4587,U02367RK,R.K.Ashram Road,28.63761,77.2075
4588,NS0184,seelam pur,28.671367,77.267716
4589,U01014MPS,Mangol Pur School,28.694686,77.104865
4590,NS0247,Udhyog Bhawan,28.61255,77.21226
4591,NS0257,Thimaya Prak,28.60263,77.13343
4592,NS0380,Malcha marg xing,28.601588,77.180908
4593,NS0255,Kirbi Place,28.60485,77.1283
4594,NS0256,Thimaya Park,28.60281,77.1334
4595,NS0189,Mahipal Pur,28.54671,77.12431
4596,NS0198,G-Block Pushpanjali,28.54226,77.07408
4597,NS0200,Dwarka Sec- 21 Metro Station,28.55175,77.0565
4598,NS0188,Mahipal Pur Chowk,28.54688,77.12458
4599,NS0396,Mile Stone,28.52857,77.102762
4600,U00643JC,Barwala Village,28.75745,77.06665
4601,NS0332,Dsidc Off Bawana,28.791,77.03903
4602,U00746PM,Prehlad Vihar,28.749791,77.083294
4603,U01030SB,Shahbad School,28.7457,77.10731
4604,U01139X,Rohini Sec-17 Xing,28.74411,77.12086
4605,NS0347,Punjabi Bagh Terminal,28.668994,77.13767
4606,NS0401,East Punjabi Bagh,28.670014,77.133701
4607,NS0400,Syndicate Bank,28.670048,77.134033
4608,NS0176,Cisf camp,28.7218,77.258648
4609,NS0179,Titiksha Public School,28.725023,77.259119
4610,NS0183,New Usmanpur pusta no-1,28.680868,77.255993
4611,U03130K,Khajoori X-ing,28.7034,77.25605
4612,NS0137,Jharera Village,28.57948,77.14501
4613,NS0208,Bamnoli Village Xing,28.54315,77.01325
4614,NS0133,C-Block Vikas Puri,28.63325,77.06886
4615,NS0227,Hasthal Village,28.63505,77.06166
4616,NS0186,Mandi house,28.625759,77.234156
4617,NS0217,Chhawla Village,28.5615,77.002
4618,NS0455,Miranda House,28.692347,77.208606
4619,NS0456,Doulat Ram College-NS0456,28.68823,77.20653
4620,NS0457,Botany Department,28.688982,77.209749
4621,NS0458,Zoology Department,28.690258,77.210375
4622,NS0459,Women's Hostel,28.692228,77.211319
4623,NS0451,Women's Hostel,28.692184,77.211462
4624,NS0452,Zoology Department,28.690202,77.210524
4625,NS0453,Botany Department,28.688915,77.209875
4626,NS0454,Doulat Ram College,28.68785,77.206221
4627,NS0338,Bawana Indus' Area sec -3,28.779017,77.044412
4628,NS0020,Dhaula kuan,28.592914,77.163763
4629,NS0228,Hasthal Village,28.6351,77.06178
4630,NS0254,Kirby place,28.604649,77.128155
4631,NS0211,BSF staff Quarter,28.5478,77.0092
4632,NS0216,Chhawla Village / Kangan Heri Crossing,28.56143,77.00196
4633,NS0177,Titiksha Public School,28.7251,77.259
4634,NS0178,Pashchmi Karawal Nagar,28.7276,77.25936
4635,U03127K,Khajoori Police Chowki,28.70598,77.25638
4636,U03154E,Govindpuri Ext Gali No-16,28.53335259,77.25956082
4637,U00050JF,Jaffar Pur,28.59166,76.918996
4638,U00103Z,Shikarpur,28.530043,76.955377
4639,NS0408,Mundhela Xing,28.59777,76.894957
4640,NS0409,Mundhela Khurd,28.61705,76.892812
4641,NS0405,Mundhela Khurd,28.617121,76.892718
4642,U03454JT,Jyoti Colony,28.68851,77.29208
4643,U01173APG,Army Parade Ground,28.581355,77.124398
4644,XYZ,XYZ,28.6329728,77.12591171
4645,WPD,Wazirpur Depot,28.69478044,77.15479374
4646,U03072Z,D B Gupta College kalka ji,28.539083,77.253755
4647,U01904DB,Dehisara bodar,28.857917,77.184683
4648,U00161DP,Daulat Pur X-Ing,28.543466,76.970394
4649,DC0001,Rithala School,28.71455626,77.10418582
4650,DC0002,B 5 Rohini Som Bazar,28.71374705,77.10489929
4651,DC0003,Rohini West Metro Station,28.71544075,77.11471081
4652,DC0004,Hanuman Mandir,28.63073158,77.21492887
4653,DC0005,Rohini West Metro Station,28.71504085,77.11500049
4654,DC0006,Rithala More,28.711733,77.107667
4655,DC0007,Shiv Vihar,28.73335,77.02511
4656,DC0008,Karala,28.73166,77.03195
4657,DC0009,Avantika Crossing,28.69894953,77.09679902
4658,DC0010,Rithala Crossing,28.711733,77.1071
4659,DC0011,Avantika Crossing,28.69879425,77.09686875
4660,DC0012,Kanjhawala Chowk,28.73781,77.00716
4661,DC0013,Satya Niketan,28.58795,77.17058
4662,DC0014,Railway Bridge Ring Road,28.60976,77.25175
4663,DC0015,ISBT K gate Ring Road,28.67114618,77.23121524
4664,DC0016,I.P College,28.68203,77.22373
4665,DC0017,Vidhan Sabha Metro Station,28.68776,77.22143
4666,DC0018,Azadpur,28.70761,77.17828
4667,DC0019,Wazirpur Depot,28.69373,77.1513
4668,DC0020,Sleem Garh Road,28.65016643,77.25240469
4669,DC0021,Geeta Colony Road Crossing,28.6512,77.25246
4670,DC0022,Rohini Sec-22 Terminal,28.71796,77.06408
4671,DC0023,Rohini Sec 20 Crossing,28.7161935,77.07285762
4672,DC0024,PremBari Pul,28.69698264,77.15769053
4673,DC0025,Kanhaiya Nagar Metro Station,28.68084619,77.16557622
4674,DC0026,Tri Nagar,28.67859658,77.16663837
4675,DC0027,Clock Tower,28.67765,77.20158
4676,DC0028,St Stephen Hospital,28.66743255,77.21429586
4677,DC0029,ISBT-Nityanand Marg,28.66831,77.22501
4679,DC0031,Wazir Pur Depot,28.6938,77.151
4680,DC0032,Rohini Sector 23 Road Crossing,28.7203241,77.06903815
4681,DC0033,Pratap Vihar,28.71163,77.06288
4682,DC0034,Power House,28.7286836,77.07803965
4683,DC0035,Sunehari Pulla Depot,28.59171921,77.23329663
4684,DC0036,Rohini Sector 23 Pkt 1,28.71925147,77.0844233
4685,DC0037,Rohini 24-25 Crossing,28.72934687,77.09536672
4686,DC0038,Sector 24 Rohini Main Road,28.72710771,77.09857464
4687,DC0039,Rithala Village Crossing,28.72532012,77.10116029
4688,DC0040,Rithala Village Crossing,28.72535305,77.1009028
4689,DC0041,Rohini Sectro-24 Nala,28.72715,77.0983
4690,DC0042,Dera Satguru Sevak Ram Maharaj/ Sector - 24-25 Xing,28.7296,77.09475
4691,DC0043,Sector 24 Rohini,28.72827434,77.09259868
4692,DC0044,Bheem Singh Market RohiniSec24,28.7229962,77.08786726
4693,DC0045,Rohini Sector 23 Pkt 1,28.71904918,77.08437502
4694,DC0046,Rohini Sector 23 Road Crossing,28.7203241,77.06942439
4695,DC0047,B 5 Rohini Som Bazar,28.71382232,77.10499585
4696,DC0048,Rithala Crossing,28.7116487,77.10735619
4697,DC0049,Power House,28.72837783,77.07816303
4698,DC0050,P S Timarpur,28.7074,77.22436
4699,DC0051,ISBT Ring Road-Flyover,28.6717251,77.23154783
4700,NS0407,Nari Niketan,28.622545,77.102362
4701,NS0501,Santoshi Mata Mandir,28.625587,77.101295
4702,NS0406,Nari Niketan,28.622088,77.10284
4703,NS0500,Santoshi Mata Mandir,28.6257,77.100975
4704,U03324BP,Maujpur,28.68666,77.27663
4705,DC0052,Dwarka Sector 16C GGS IP Univr,28.59264241,77.02298999
4706,DC0053,Dwarka Sector 16C,28.5928214,77.0227325
4707,U00540KA,Dwarka Sec 6-10 Market,28.59028,77.05971
4708,U01370BS,Badli School,28.73341,77.13963
4709,U99819B,Mubarak Pur X-ing,28.710938,77.027975
4710,NS0491,Prem Nagar,28.6963,77.05791
4711,NS0490,Chanchol Narsing Home,28.703,77.04508
4712,U01973GA,German Embassy,28.58986,77.18675
4713,U02024GA,Russian Embessy,28.5896,77.18676
4714,NS0600,Bobby shop,28.6238,77.1188
4715,NS0601,Mangla Puri Xing,28.59053,77.0822
4716,NS0505,Dwarka Sec-3/4 Xing,28.60246,77.04275
4717,NS0507,Mangla Puri,28.587825,77.083787
4718,NS0313,Hansraj College,28.67908,77.20823
4719,NS0481,Faculty of Law,28.686492,77.208666
4720,NS0485,Staff Flats,28.691916,77.216698
4721,NS0487,Hindu college,28.683257,77.213346
4722,NS0489,Vishwa Vidyalaya Metro Station,28.695175,77.215035
4723,NS0308,Scoial works school,28.693522,77.217275
4724,NS0310,Vishwa vidyalaya metro station,28.694468,77.216026
4725,NS0312,Hans raj college,28.679143,77.208425
4726,NS0480,Staff Flats,28.691991,77.216535
4727,NS0191,HR Border,28.513366,77.092566
4728,NS0193,sukhrali National,28.476602,77.063563
4729,NS0195,MDI,28.47435,77.057383
4730,NS0190,HR Border,28.513657,77.093689
4731,NS0192,Sukhrali National,28.476556,77.063621
4732,NS0194,M D I,28.47405,77.057133
4733,DC0054,Ekta Garden Harijan Basti,28.75641,77.19715
4735,DC0055,CV Raman ITI,28.72098,77.20011
4736,DC0056,Mukherji Nagar Bandh/Tank,28.71036,77.21125
4737,DC0057,Rakab Ganj Gurudwara,28.61888,77.2062
4738,DC0058,Mukherji Nagar Bandh/Tank,28.7103,77.21113
4739,DC0060,Ekta Garden Harijan Basti,28.75623,77.19718
4740,DC0059,Ajanta Cinema,28.63823,77.10775
4741,DC0061,Ajanta Cinema,28.63841,77.10771
4742,DC0062,Kacha Tihar,28.6352,77.109
4743,DC0063,Kacha Tihar,28.63531,77.10858
4744,DC0064,Subhash Nagar,28.63498,77.11725
4745,DC0065,Subhash Nagar Terminal,28.63495,77.11725
4746,test123,Nursing Home,28.62138011,77.08178401
4747,DC0066,Sunehari Pulla Depot,28.59151667,77.23315716
4748,DC0067,Khyala Resettlement Colony,28.66058387,77.10413218
4749,DC0068,Khayala Xing,28.64305,77.1071
4750,DC0069,Khayala Xing,28.64308,77.1073
4751,DC0070,Rail Bhawan Metro Station,28.61496638,77.21235394
4752,DC0071,Udhyog Bhawan,28.61064325,77.21310496
4753,DC0072,Nirman Bhawan,28.61047371,77.21629143
4754,DC0073,Inder Lok,28.67075553,77.16671348
4755,DC0074,ITI Jija Bai,28.55528,77.21433
4756,DC0075,Chirag Dilli- Naseer Marg,28.54202388,77.23080754
4757,DC0077,DON Basco School,28.52807406,77.24790931
4758,DC0078,Alakhnanda Appartments,28.52662738,77.25249282
4759,DC0076,DON Basco School,28.52807877,77.2456938
4760,DC0080,Greater Kailash II S Block,28.5292429,77.24498034
4761,DC0079,Chirag Delhi,28.54153378,77.22957373
4762,DC0081,North Paint Nursing Home,28.54270718,77.21758962
4763,DC0082,Punchsheel Enclave,28.54307946,77.21277237
4764,DC0083,ITI Jija Bai,28.55528,77.21405
4765,DC0084,Rampuri Gali No-13,28.5351246,77.25917459
4766,DC0085,Humanyun Road,28.603333,77.2272
4767,DC0086,Sayeed Nagar More,28.68266278,77.33172297
4768,DC0087,Raghubir Nagar F-Block,28.65235,77.107
4769,DC0088,Raghubir Nagar F-Block,28.65231,77.10676
4770,DC0089,Raghubir Nagar N Block,28.65935,77.11241
4771,DC0090,Raghubir Nagar A Block,28.65531,77.11351
4772,DC0091,Holly Child School,28.65055,77.11373
4773,DC0092,Holly Child School,28.65023,77.1139
4774,DC0093,Jawahar Lal Nehru std- SPD,28.59205,77.23301
4775,DC0094,JLN Stdm-Sunehari Pulla Nala P,28.59181,77.23221
4776,DC0097,Kushak Nallah Depot,28.57957,77.22522
4777,DC0098,Kushak Nallah Depot,28.57942,77.22518
4778,DC1014,Ashram,28.57373,77.2574
4779,DC1001,Lajpat Nagar X-Ing,28.56423,77.25033
4780,DC1002,SNPD,28.5613,77.26013
4781,DC1003,Modi Mill-NSIC,28.55461667,77.2656
4782,DC1004,Kalkaji Mandir (MaaAnandmayeeMarg),28.55201,77.26446
4783,DC1005,Nehru Place,28.54738,77.25398
4784,DC1006,Lado Sarai,28.52128333,77.19998333
4785,DC1424,Mehrauli Terminal,28.5216,77.1832
4787,DC1008,Qutub,28.52661,77.18613
4788,DC1009,Lado Sarai Crossing,28.52715,77.18993
4789,DC1010,Lado Sarai,28.52256,77.19366
4790,DC1030,Saidula Jab,28.52061,77.20235
4791,DC1011,SNPD,28.56081667,77.2606
4792,DC1012,B-Block East of Kailash,28.5619,77.25626
4793,DC1013,Ashram,28.5741,77.2569
4794,U3190,Modi Mills Small Industries,28.556643,77.26467
4795,DC1059,J L Nehru Stadium -S Pullah N,28.59155,77.2331165
4797,DC1061,Lajpat Nagar Metro Station/Defence Colony P.P,28.572275,77.2371665
4798,DC1062,Nauroji Nagar,28.569333,77.195017
4799,DC1063,GAIL,28.56975,77.1867
4800,DC1064,R K Puram Crossing,28.56833,77.18368
4801,DC1065,RK Puram Sector-1,28.564283,77.180217
4802,DC1066,R K  Puram Sec-7,28.571883,77.169767
4803,DC1067,Rk Puram Sector-8,28.574183,77.168867
4804,DC1068,Shanti Niketan,28.573217,77.16445
4805,DC1069,Subroto Park,28.574883,77.147417
4806,DC1152,APS Colony,28.57416667,77.1415
4807,DC1070,NHW-8-Xing Palam more,28.569117,77.132517
4808,DC1071,Palam Airport Terminal-3/Mahram Nagar,28.563667,77.123417
4809,DC1153,Palam Domestic Airport,28.56783333,77.12183333
4810,DC1154,Indian Oil Station,28.57733,77.1089
4811,DC1072,Prahlad Pur,28.579583,77.10155
4812,DC1073,Palam Colony,28.581383,77.095683
4813,DC1074,Dawarka Flyover,28.58385,77.091383
4814,DC1075,Aggarsen Hospital,28.5927,77.07976
4815,DC1076,JM International School,28.595467,77.070033
4816,DC1077,DPS Matiyala,28.605017,77.0521
4817,DC1078,Matiala Crossing,28.60455,77.04625
4818,DC1079,Dwarka Sec-3/4 ,28.602733,77.0432
4819,DC1080,Dwarka Sec 13-14 Crossing,28.6025,77.04105
4820,DC1081,M R V School Sec 13 Dwarka,28.60383,77.03905
4821,DC1082,Dwarka Sec 13 -3 Crossing,28.60553,77.03645
4822,DC1083,Netaji Subhash Institute of Technology/Sulahkul Mandir,28.607633,77.035033
4823,DC1084,Suraj Vihar,28.613483,77.033117
4824,DC1085,Dwarka More Metro Station,28.6188,77.03153
4825,DC1031,Dwarka More Metro Station,28.61798,77.03186
4826,DC1032,Suraj Vihar/NSIT,28.61303,77.03346
4827,DC1033,Dwarka Sec-13-3 Crossing,28.60265,77.04115
4828,DC1034,Sec-3-4 Dwarka,28.60245,77.042717
4829,DC1035,Matiyala Crossing,28.60508,77.05235
4830,DC1036,Dwarka Sec-2- 6 Crossing,28.597267,77.0654
4831,DC1037,J M International School,28.595847,77.069204
4832,DC1038,Dwarka Sector-1,28.5945,77.07358
4833,DC1039,HeAlth Center,28.592033,77.0813
4834,DC1040,Mangla Pur Crossing,28.587283,77.086517
4835,DC1041,Palam Railway Xing/Dwarka Flyover,28.5839,77.09156
4836,DC1042,Palam Colony,28.58143,77.096
4837,DC1043,Shekhawati Line - Prahlad Pur,28.57968,77.10175
4838,DC1044,Indion Oil Station,28.57756,77.10873
4839,DC1045,Indion Oil,28.57518,77.1174
4840,DC1046,Palam Airport Mor,28.56953,77.12353
4841,DC1047,NHW-8 Crossing,28.569539,77.132614
4842,DC1048,A P S Colony,28.57476,77.14146
4843,DC1049,Subroto Park,28.5753,77.14735
4844,DC1050,RK Puram Sec-10,28.5702,77.173133
4845,DC1051,R K Puram Sec-1&2,28.56475,77.178367
4846,DC1052,RK Puram Sec 1,28.56421,77.17988
4847,DC1053,South Extention Kotla,28.5687,77.22288
4848,DC1054,Lajpat Nagar Metro Station,28.57295,77.237467
4849,DC1055,Lajpat Nagar Metro Station,28.573033,77.2375
4850,DC1056,Lajpat Nagar Metro Station,28.573167,77.237583
4851,DC1057,Lodhi Hotel,28.5913,77.23973
4852,DC1058,J L Nehru Stadium -S Pullah N,28.5916,77.2333415
4853,DC1117,Bhogal,28.58281,77.25116
4854,DC1118,Hazrat Nizamuddin,28.58918,77.24633
4855,DC1119,PS Nizamuddin,28.5918,77.24455
4856,DC1120,JLN Stdm-Sunehari Pulla Nala P,28.59155,77.23311
4857,DC1121,Dayal Singh College,28.59136,77.23006
4858,DC1122,Lodhi Road Crossing,28.5917,77.2235
4859,DC1123,Max Muller Bhawan,28.59611667,77.2233
4860,DC1124,Prithviraj Road,28.59743,77.21995
4861,DC1125,Claridges Hotel,28.6021,77.21771667
4862,DC1126,Nirman Bhawan,28.610417,77.215883
4863,DC1127,Udyog Bhawan,28.61051,77.21325
4864,DC1128,Vayu Sena Bhawan,28.611642,77.211741
4865,DC1129,Rail Bhawan Metro Station,28.61506667,77.21205
4866,DC1130,Akashwani Bhawan,28.62078333,77.21061667
4867,DC1131,PS Parliament,28.62538333,77.2141
4868,DC1132,New Delhi Railway Station Gate 1,28.6413,77.21851667
4869,DC1133,New Delhi Railway Station,28.64401,77.21798
4870,DC1134,Paharganj Dispensary,28.64501667,77.21381667
4871,DC1135,Motiya khan,28.65286,77.21073
4872,DC1136,P S Sadar Bazar,28.65366,77.20993
4873,DC1137,Model Basti,28.65705,77.20365
4874,DC1138,Kamla Nagar,28.682397,77.199463
4875,DC1139,Roop Nagar,28.6825,77.19765
4876,DC1140,Nanak Piou,28.6911,77.19163
4877,DC1141,SBI Colony,28.69323,77.18986
4878,DC1142,Har Milap Mission,28.69566,77.18781
4879,DC1143,Telephone Exchange,28.69706667,77.18675
4880,DC1144,PS Sabzi Mandi,28.71445833,77.17210833
4881,DC1145,Adarsh Nagar,28.71588333,77.170875
4882,DC1146,Sarai Pipal Thala,28.72045,77.16698
4883,DC1147,Jahangir Puri Metro Station,28.72051667,77.1669
4884,DC1148,A Block Jahangir Puri,28.72853333,77.16453333
4885,DC1149,K Block Jahangir Puri / Sant Ravi Dass Nagar,28.7304,77.16793
4886,DC1150,C Block Jahangir Puri,28.73048333,77.16793333
4888,DC1086,K Block Jahangir Puri,28.7304,77.16796
4889,DC1087,K Block Jahangir Puri,28.72958333,77.16651667
4890,DC1088,Jahangir Puri Crossing/Super Bazar,28.7272,77.16243
4891,DC1089,Jahangir Puri M.ST,28.72553,77.1632
4892,DC1090,Sarai Pipal Thala,28.71928,77.16825
4893,DC1091,Azad Pur nai Subzi Mandi,28.71416,77.17261
4894,DC1092,Azad Pur Terminal,28.70675,77.179
4895,DC1093,Har Milap Mission,28.69543,77.1882
4896,DC1094,SBI Colony,28.69316667,77.19016667
4897,DC1095,Shakti Nagar-Rup Nagar,28.68238333,77.19795
